index,date,flow ,flow (mm/sec),day,month,year
2943,1/21/10,3.0015808,1.68E-19,21,1,2010
2944,1/22/10,2.9449472,1.65E-19,22,1,2010
2945,1/23/10,2.9166304,1.63E-19,23,1,2010
2946,1/24/10,2.83168,1.59E-19,24,1,2010
2947,1/25/10,4.5023712,2.52E-19,25,1,2010
2948,1/26/10,15.291072,8.56E-19,26,1,2010
2949,1/27/10,18.9439392,1.06E-18,27,1,2010
2950,1/28/10,11.609888,6.50E-19,28,1,2010
2951,1/29/10,8.070288,4.52E-19,29,1,2010
2952,1/30/10,6.37128,3.57E-19,30,1,2010
2953,1/31/10,5.380192,3.01E-19,31,1,2010
2954,2/1/10,4.7005888,2.63E-19,1,2,2010
2955,2/2/10,4.3324704,2.43E-19,2,2,2010
2956,2/3/10,3.9926688,2.24E-19,3,2,2010
2957,2/4/10,3.7095008,2.08E-19,4,2,2010
2958,2/5/10,3.4546496,1.93E-19,5,2,2010
2959,2/6/10,3.2847488,1.84E-19,6,2,2010
2960,2/7/10,3.0582144,1.71E-19,7,2,2010
2961,2/8/10,2.9166304,1.63E-19,8,2,2010
2962,2/9/10,2.8599968,1.60E-19,9,2,2010
2963,2/10/10,2.760888,1.55E-19,10,2,2010
2964,2/11/10,2.67027424,1.50E-19,11,2,2010
2965,2/12/10,2.58249216,1.45E-19,12,2,2010
2966,2/13/10,2.46922496,1.38E-19,13,2,2010
2967,2/14/10,2.44090816,1.37E-19,14,2,2010
2968,2/15/10,2.36728448,1.33E-19,15,2,2010
2969,2/16/10,2.3786112,1.33E-19,16,2,2010
2970,2/17/10,2.3927696,1.34E-19,17,2,2010
2971,2/18/10,2.4210864,1.36E-19,18,2,2010
2972,2/19/10,2.49754176,1.40E-19,19,2,2010
2973,2/20/10,2.43807648,1.37E-19,20,2,2010
2974,2/21/10,2.5201952,1.41E-19,21,2,2010
2975,2/22/10,2.48904672,1.39E-19,22,2,2010
2976,2/23/10,2.56833376,1.44E-19,23,2,2010
2977,2/24/10,4.2192032,2.36E-19,24,2,2010
2978,2/25/10,21.94552,1.23E-18,25,2,2010
2979,2/26/10,80.70288,4.52E-18,26,2,2010
2980,2/27/10,49.5544,2.78E-18,27,2,2010
2981,2/28/10,25.3152192,1.42E-18,28,2,2010
2982,3/1/10,17.556416,9.83E-19,1,3,2010
2983,3/2/10,15.0928544,8.45E-19,2,3,2010
2984,3/3/10,13.1956288,7.39E-19,3,3,2010
2985,3/4/10,11.185136,6.26E-19,4,3,2010
2986,3/5/10,9.5427616,5.34E-19,5,3,2010
2987,3/6/10,8.5233568,4.77E-19,6,3,2010
2988,3/7/10,8.211872,4.60E-19,7,3,2010
2989,3/8/10,8.4100896,4.71E-19,8,3,2010
2990,3/9/10,8.5799904,4.81E-19,9,3,2010
2991,3/10/10,7.9853376,4.47E-19,10,3,2010
2992,3/11/10,7.1358336,4.00E-19,11,3,2010
2993,3/12/10,6.7110816,3.76E-19,12,3,2010
2994,3/13/10,6.3995968,3.58E-19,13,3,2010
2995,3/14/10,17.5280992,9.82E-19,14,3,2010
2996,3/15/10,83.817728,4.69E-18,15,3,2010
2997,3/16/10,58.332608,3.27E-18,16,3,2010
2998,3/17/10,28.599968,1.60E-18,17,3,2010
2999,3/18/10,19.1421568,1.07E-18,18,3,2010
3000,3/19/10,14.6397856,8.20E-19,19,3,2010
3001,3/20/10,11.751472,6.58E-19,20,3,2010
3002,3/21/10,9.627712,5.39E-19,21,3,2010
3003,3/22/10,8.2401888,4.62E-19,22,3,2010
3004,3/23/10,16.848496,9.44E-19,23,3,2010
3005,3/24/10,32.847488,1.84E-18,24,3,2010
3006,3/25/10,19.8500768,1.11E-18,25,3,2010
3007,3/26/10,13.733648,7.69E-19,26,3,2010
3008,3/27/10,11.6665216,6.53E-19,27,3,2010
3009,3/28/10,9.2312768,5.17E-19,28,3,2010
3010,3/29/10,10.4488992,5.85E-19,29,3,2010
3011,3/30/10,34.263328,1.92E-18,30,3,2010
3012,3/31/10,86.083072,4.82E-18,31,3,2010
3013,4/1/10,44.457376,2.49E-18,1,4,2010
3014,4/2/10,23.644528,1.32E-18,2,4,2010
3015,4/3/10,16.0273088,8.98E-19,3,4,2010
3016,4/4/10,12.2894912,6.88E-19,4,4,2010
3017,4/5/10,10.0241472,5.61E-19,5,4,2010
3018,4/6/10,8.636624,4.84E-19,6,4,2010
3019,4/7/10,7.4190016,4.16E-19,7,4,2010
3020,4/8/10,6.4562304,3.62E-19,8,4,2010
3021,4/9/10,6.0597952,3.39E-19,9,4,2010
3022,4/10/10,7.5889024,4.25E-19,10,4,2010
3023,4/11/10,7.1924672,4.03E-19,11,4,2010
3024,4/12/10,5.8615776,3.28E-19,12,4,2010
3025,4/13/10,5.097024,2.85E-19,13,4,2010
3026,4/14/10,4.6439552,2.60E-19,14,4,2010
3027,4/15/10,4.1908864,2.35E-19,15,4,2010
3028,4/16/10,4.0776192,2.28E-19,16,4,2010
3029,4/17/10,7.8154368,4.38E-19,17,4,2010
3030,4/18/10,11.5249376,6.45E-19,18,4,2010
3031,4/19/10,9.5144448,5.33E-19,19,4,2010
3032,4/20/10,7.1924672,4.03E-19,20,4,2010
3033,4/21/10,5.7766272,3.24E-19,21,4,2010
3034,4/22/10,4.9837568,2.79E-19,22,4,2010
3035,4/23/10,4.6156384,2.59E-19,23,4,2010
3036,4/24/10,4.24752,2.38E-19,24,4,2010
3037,4/25/10,3.8794016,2.17E-19,25,4,2010
3038,4/26/10,3.5962336,2.01E-19,26,4,2010
3039,4/27/10,3.4263328,1.92E-19,27,4,2010
3040,4/28/10,3.5396,1.98E-19,28,4,2010
3041,4/29/10,3.7944512,2.13E-19,29,4,2010
3042,4/30/10,3.398016,1.90E-19,30,4,2010
3043,5/1/10,2.973264,1.67E-19,1,5,2010
3044,5/2/10,2.8175216,1.58E-19,2,5,2010
3045,5/3/10,2.57966048,1.44E-19,3,5,2010
3046,5/4/10,2.58532384,1.45E-19,4,5,2010
3047,5/5/10,2.2228688,1.24E-19,5,5,2010
3048,5/6/10,2.0671264,1.16E-19,6,5,2010
3049,5/7/10,2.14924512,1.20E-19,7,5,2010
3050,5/8/10,2.0812848,1.17E-19,8,5,2010
3051,5/9/10,2.66744256,1.49E-19,9,5,2010
3052,5/10/10,2.4352448,1.36E-19,10,5,2010
3053,5/11/10,2.04447296,1.15E-19,11,5,2010
3054,5/12/10,1.99350272,1.12E-19,12,5,2010
3055,5/13/10,1.83776032,1.03E-19,13,5,2010
3056,5/14/10,1.62255264,9.09E-20,14,5,2010
3057,5/15/10,2.29649248,1.29E-19,15,5,2010
3058,5/16/10,2.07562144,1.16E-19,16,5,2010
3059,5/17/10,1.6848496,9.44E-20,17,5,2010
3060,5/18/10,1.46397856,8.20E-20,18,5,2010
3061,5/19/10,2.7750464,1.55E-19,19,5,2010
3062,5/20/10,4.3607872,2.44E-19,20,5,2010
3063,5/21/10,3.1714816,1.78E-19,21,5,2010
3064,5/22/10,2.2795024,1.28E-19,22,5,2010
3065,5/23/10,1.93686912,1.08E-19,23,5,2010
3066,5/24/10,1.73298816,9.71E-20,24,5,2010
3067,5/25/10,1.53760224,8.61E-20,25,5,2010
3068,5/26/10,1.345048,7.53E-20,26,5,2010
3069,5/27/10,1.28558272,7.20E-20,27,5,2010
3070,5/28/10,1.23461248,6.91E-20,28,5,2010
3071,5/29/10,1.19213728,6.68E-20,29,5,2010
3072,5/30/10,1.15249376,6.45E-20,30,5,2010
3073,5/31/10,1.10152352,6.17E-20,31,5,2010
3074,6/1/10,1.06754336,5.98E-20,1,6,2010
3075,6/2/10,1.03922656,5.82E-20,2,6,2010
3076,6/3/10,1.03922656,5.82E-20,3,6,2010
3077,6/4/10,0.78720704,4.41E-20,4,6,2010
3078,6/5/10,0.84667232,4.74E-20,5,6,2010
3079,6/6/10,1.25160256,7.01E-20,6,6,2010
3080,6/7/10,2.9449472,1.65E-19,7,6,2010
3081,6/8/10,2.47205664,1.38E-19,8,6,2010
3082,6/9/10,1.72166144,9.64E-20,9,6,2010
3083,6/10/10,1.48946368,8.34E-20,10,6,2010
3084,6/11/10,1.81793856,1.02E-19,11,6,2010
3085,6/12/10,1.71882976,9.63E-20,12,6,2010
3086,6/13/10,1.5291072,8.56E-20,13,6,2010
3087,6/14/10,1.42716672,7.99E-20,14,6,2010
3088,6/15/10,1.35354304,7.58E-20,15,6,2010
3089,6/16/10,1.45265184,8.14E-20,16,6,2010
3090,6/17/10,1.2459392,6.98E-20,17,6,2010
3091,6/18/10,0.85516736,4.79E-20,18,6,2010
3092,6/19/10,0.81835552,4.58E-20,19,6,2010
3093,6/20/10,0.7928704,4.44E-20,20,6,2010
3094,6/21/10,0.77021696,4.31E-20,21,6,2010
3095,6/22/10,0.73906848,4.14E-20,22,6,2010
3096,6/23/10,0.7503952,4.20E-20,23,6,2010
3097,6/24/10,0.81835552,4.58E-20,24,6,2010
3098,6/25/10,0.920296,5.15E-20,25,6,2010
3099,6/26/10,0.71924672,4.03E-20,26,6,2010
3100,6/27/10,0.67110816,3.76E-20,27,6,2010
3101,6/28/10,0.64279136,3.60E-20,28,6,2010
3102,6/29/10,0.57199936,3.20E-20,29,6,2010
3103,6/30/10,0.566336,3.17E-20,30,6,2010
3104,7/1/10,0.64562304,3.62E-20,1,7,2010
3105,7/2/10,1.17231552,6.57E-20,2,7,2010
3106,7/3/10,0.77588032,4.35E-20,3,7,2010
3107,7/4/10,0.64279136,3.60E-20,4,7,2010
3108,7/5/10,0.57766272,3.24E-20,5,7,2010
3109,7/6/10,0.51536576,2.89E-20,6,7,2010
3110,7/7/10,0.4530688,2.54E-20,7,7,2010
3111,7/8/10,0.4105936,2.30E-20,8,7,2010
3112,7/9/10,0.37095008,2.08E-20,9,7,2010
3113,7/10/10,0.40493024,2.27E-20,10,7,2010
3114,7/11/10,0.45023712,2.52E-20,11,7,2010
3115,7/12/10,0.47855392,2.68E-20,12,7,2010
3116,7/13/10,0.59748448,3.35E-20,13,7,2010
3117,7/14/10,0.80136544,4.49E-20,14,7,2010
3118,7/15/10,0.7220784,4.04E-20,15,7,2010
3119,7/16/10,0.6937616,3.89E-20,16,7,2010
3120,7/17/10,0.60597952,3.39E-20,17,7,2010
3121,7/18/10,0.52669248,2.95E-20,18,7,2010
3122,7/19/10,0.41625696,2.33E-20,19,7,2010
3123,7/20/10,0.35679168,2.00E-20,20,7,2010
3124,7/21/10,0.36528672,2.05E-20,21,7,2010
3125,7/22/10,0.5238608,2.93E-20,22,7,2010
3126,7/23/10,0.57483104,3.22E-20,23,7,2010
3127,7/24/10,0.61164288,3.43E-20,24,7,2010
3128,7/25/10,0.56350432,3.16E-20,25,7,2010
3129,7/26/10,0.50403904,2.82E-20,26,7,2010
3130,7/27/10,0.45873216,2.57E-20,27,7,2010
3131,7/28/10,0.3964352,2.22E-20,28,7,2010
3132,7/29/10,0.34829664,1.95E-20,29,7,2010
3133,7/30/10,0.28883136,1.62E-20,30,7,2010
3134,7/31/10,0.2548512,1.43E-20,31,7,2010
3135,8/1/10,0.242958144,1.36E-20,1,8,2010
3136,8/2/10,0.243807648,1.37E-20,2,8,2010
3137,8/3/10,0.23786112,1.33E-20,3,8,2010
3138,8/4/10,0.23786112,1.33E-20,4,8,2010
3139,8/5/10,0.231348256,1.30E-20,5,8,2010
3140,8/6/10,0.23644528,1.32E-20,6,8,2010
3141,8/7/10,0.205013632,1.15E-20,7,8,2010
3142,8/8/10,0.190855232,1.07E-20,8,8,2010
3143,8/9/10,0.190288896,1.07E-20,9,8,2010
3144,8/10/10,0.230498752,1.29E-20,10,8,2010
3145,8/11/10,0.20671264,1.16E-20,11,8,2010
3146,8/12/10,0.208694816,1.17E-20,12,8,2010
3147,8/13/10,0.197084928,1.10E-20,13,8,2010
3148,8/14/10,0.188589888,1.06E-20,14,8,2010
3149,8/15/10,0.177829504,9.96E-21,15,8,2010
3150,8/16/10,0.18972256,1.06E-20,16,8,2010
3151,8/17/10,0.191987904,1.08E-20,17,8,2010
3152,8/18/10,0.180944352,1.01E-20,18,8,2010
3153,8/19/10,0.17273248,9.67E-21,19,8,2010
3154,8/20/10,0.159423584,8.93E-21,20,8,2010
3155,8/21/10,0.144982016,8.12E-21,21,8,2010
3156,8/22/10,0.146964192,8.23E-21,22,8,2010
3157,8/23/10,0.160273088,8.98E-21,23,8,2010
3158,8/24/10,0.161972096,9.07E-21,24,8,2010
3159,8/25/10,0.8636624,4.84E-20,25,8,2010
3160,8/26/10,1.63104768,9.14E-20,26,8,2010
3161,8/27/10,2.12092832,1.19E-19,27,8,2010
3162,8/28/10,1.78679008,1.00E-19,28,8,2010
3163,8/29/10,1.23744416,6.93E-20,29,8,2010
3164,8/30/10,0.79853376,4.47E-20,30,8,2010
3165,8/31/10,0.5521776,3.09E-20,31,8,2010
3166,9/1/10,0.3964352,2.22E-20,1,9,2010
3167,9/2/10,0.43041536,2.41E-20,2,9,2010
3168,9/3/10,0.41342528,2.32E-20,3,9,2010
3169,9/4/10,0.33130656,1.86E-20,4,9,2010
3170,9/5/10,0.38794016,2.17E-20,5,9,2010
3171,9/6/10,0.41342528,2.32E-20,6,9,2010
3172,9/7/10,0.248338336,1.39E-20,7,9,2010
3173,9/8/10,0.24635616,1.38E-20,8,9,2010
3174,9/9/10,0.232764096,1.30E-20,9,9,2010
3175,9/10/10,0.208694816,1.17E-20,10,9,2010
3176,9/11/10,0.186041376,1.04E-20,11,9,2010
3177,9/12/10,0.17839584,9.99E-21,12,9,2010
3178,9/13/10,0.180661184,1.01E-20,13,9,2010
3179,9/14/10,0.183492864,1.03E-20,14,9,2010
3180,9/15/10,0.176130496,9.86E-21,15,9,2010
3181,9/16/10,0.16848496,9.44E-21,16,9,2010
3182,9/17/10,0.243241312,1.36E-20,17,9,2010
3183,9/18/10,0.201332448,1.13E-20,18,9,2010
3184,9/19/10,0.186607712,1.05E-20,19,9,2010
3185,9/20/10,0.188589888,1.06E-20,20,9,2010
3186,9/21/10,0.179528512,1.01E-20,21,9,2010
3187,9/22/10,0.133938464,7.50E-21,22,9,2010
3188,9/23/10,0.156875072,8.79E-21,23,9,2010
3189,9/24/10,0.148096864,8.29E-21,24,9,2010
3190,9/25/10,0.146681024,8.22E-21,25,9,2010
3191,9/26/10,0.138469152,7.76E-21,26,9,2010
3192,9/27/10,0.142716672,7.99E-21,27,9,2010
3193,9/28/10,0.177546336,9.94E-21,28,9,2010
3194,9/29/10,0.2619304,1.47E-20,29,9,2010
3195,9/30/10,0.194819584,1.09E-20,30,9,2010
3196,10/1/10,0.36528672,2.05E-20,1,10,2010
3197,10/2/10,0.64562304,3.62E-20,2,10,2010
3198,10/3/10,0.79003872,4.42E-20,3,10,2010
3199,10/4/10,0.69942496,3.92E-20,4,10,2010
3200,10/5/10,0.56916768,3.19E-20,5,10,2010
3201,10/6/10,0.47572224,2.66E-20,6,10,2010
3202,10/7/10,0.58332608,3.27E-20,7,10,2010
3203,10/8/10,0.566336,3.17E-20,8,10,2010
3204,10/9/10,0.45873216,2.57E-20,9,10,2010
3205,10/10/10,0.264195744,1.48E-20,10,10,2010
3206,10/11/10,0.267876928,1.50E-20,11,10,2010
3207,10/12/10,0.49837568,2.79E-20,12,10,2010
3208,10/13/10,0.34263328,1.92E-20,13,10,2010
3209,10/14/10,0.252302688,1.41E-20,14,10,2010
3210,10/15/10,1.1043552,6.19E-20,15,10,2010
3211,10/16/10,4.5873216,2.57E-19,16,10,2010
3212,10/17/10,6.8243488,3.82E-19,17,10,2010
3213,10/18/10,4.0493024,2.27E-19,18,10,2010
3214,10/19/10,2.77787808,1.56E-19,19,10,2010
3215,10/20/10,2.31348256,1.30E-19,20,10,2010
3216,10/21/10,1.97934432,1.11E-19,21,10,2010
3217,10/22/10,1.80944352,1.01E-19,22,10,2010
3218,10/23/10,1.71599808,9.61E-20,23,10,2010
3219,10/24/10,1.7556416,9.83E-20,24,10,2010
3220,10/25/10,1.75280992,9.82E-20,25,10,2010
3221,10/26/10,1.95952256,1.10E-19,26,10,2010
3222,10/27/10,2.42958144,1.36E-19,27,10,2010
3223,10/28/10,3.4546496,1.93E-19,28,10,2010
3224,10/29/10,3.7944512,2.13E-19,29,10,2010
3225,10/30/10,3.1431648,1.76E-19,30,10,2010
3226,10/31/10,2.70991776,1.52E-19,31,10,2010
3227,11/1/10,2.53718528,1.42E-19,1,11,2010
3228,11/2/10,2.33896768,1.31E-19,2,11,2010
3229,11/3/10,2.19738368,1.23E-19,3,11,2010
3230,11/4/10,2.24552224,1.26E-19,4,11,2010
3231,11/5/10,3.398016,1.90E-19,5,11,2010
3232,11/6/10,5.1819744,2.90E-19,6,11,2010
3233,11/7/10,4.0493024,2.27E-19,7,11,2010
3234,11/8/10,3.398016,1.90E-19,8,11,2010
3235,11/9/10,3.7378176,2.09E-19,9,11,2010
3236,11/10/10,3.6245504,2.03E-19,10,11,2010
3237,11/11/10,3.1714816,1.78E-19,11,11,2010
3238,11/12/10,2.69859104,1.51E-19,12,11,2010
3239,11/13/10,2.32764096,1.30E-19,13,11,2010
3240,11/14/10,2.10393824,1.18E-19,14,11,2010
3241,11/15/10,1.95102752,1.09E-19,15,11,2010
3242,11/16/10,1.86607712,1.05E-19,16,11,2010
3243,11/17/10,3.4263328,1.92E-19,17,11,2010
3244,11/18/10,8.636624,4.84E-19,18,11,2010
3245,11/19/10,5.7199936,3.20E-19,19,11,2010
3246,11/20/10,4.2192032,2.36E-19,20,11,2010
3247,11/21/10,3.6245504,2.03E-19,21,11,2010
3248,11/22/10,3.114848,1.74E-19,22,11,2010
3249,11/23/10,2.82318496,1.58E-19,23,11,2010
3250,11/24/10,2.65611584,1.49E-19,24,11,2010
3251,11/25/10,2.406928,1.35E-19,25,11,2010
3252,11/26/10,2.35312608,1.32E-19,26,11,2010
3253,11/27/10,2.72973952,1.53E-19,27,11,2010
3254,11/28/10,2.8599968,1.60E-19,28,11,2010
3255,11/29/10,2.57399712,1.44E-19,29,11,2010
3256,11/30/10,2.28516576,1.28E-19,30,11,2010
3257,12/1/10,2.32480928,1.30E-19,1,12,2010
3258,12/2/10,7.5605856,4.23E-19,2,12,2010
3259,12/3/10,9.9675136,5.58E-19,3,12,2010
3260,12/4/10,6.2863296,3.52E-19,4,12,2010
3261,12/5/10,4.8988064,2.74E-19,5,12,2010
3262,12/6/10,4.105936,2.30E-19,6,12,2010
3263,12/7/10,3.5962336,2.01E-19,7,12,2010
3264,12/8/10,3.1431648,1.76E-19,8,12,2010
3265,12/9/10,2.50886848,1.41E-19,9,12,2010
3266,12/10/10,2.1803936,1.22E-19,10,12,2010
3267,12/11/10,2.18605696,1.22E-19,11,12,2010
3268,12/12/10,2.82035328,1.58E-19,12,12,2010
3269,12/13/10,25.201952,1.41E-18,13,12,2010
3270,12/14/10,28.3168,1.59E-18,14,12,2010
3271,12/15/10,14.0451328,7.87E-19,15,12,2010
3272,12/16/10,8.4667232,4.74E-19,16,12,2010
3273,12/17/10,6.37128,3.57E-19,17,12,2010
3274,12/18/10,5.0120736,2.81E-19,18,12,2010
3275,12/19/10,4.530688,2.54E-19,19,12,2010
3276,12/20/10,4.1342528,2.32E-19,20,12,2010
3277,12/21/10,3.9077184,2.19E-19,21,12,2010
3278,12/22/10,3.7095008,2.08E-19,22,12,2010
3279,12/23/10,3.5962336,2.01E-19,23,12,2010
3280,12/24/10,3.4263328,1.92E-19,24,12,2010
3281,12/25/10,3.1714816,1.78E-19,25,12,2010
3282,12/26/10,2.9449472,1.65E-19,26,12,2010
3283,12/27/10,2.8033632,1.57E-19,27,12,2010
3284,12/28/10,2.8883136,1.62E-19,28,12,2010
3285,12/29/10,2.973264,1.67E-19,29,12,2010
3286,12/30/10,2.82035328,1.58E-19,30,12,2010
3287,12/31/10,2.62779904,1.47E-19,31,12,2010
3288,1/1/11,2.7042544,1.51E-19,1,1,2011
3289,1/2/11,3.1431648,1.76E-19,2,1,2011
3290,1/3/11,3.9360352,2.20E-19,3,1,2011
3291,1/4/11,3.5396,1.98E-19,4,1,2011
3292,1/5/11,3.1431648,1.76E-19,5,1,2011
3293,1/6/11,2.760888,1.55E-19,6,1,2011
3294,1/7/11,2.44373984,1.37E-19,7,1,2011
3295,1/8/11,2.4210864,1.36E-19,8,1,2011
3296,1/9/11,2.31914592,1.30E-19,9,1,2011
3297,1/10/11,2.0954432,1.17E-19,10,1,2011
3298,1/11/11,1.95102752,1.09E-19,11,1,2011
3299,1/12/11,1.9680176,1.10E-19,12,1,2011
3300,1/13/11,2.08411648,1.17E-19,13,1,2011
3301,1/14/11,2.18888864,1.23E-19,14,1,2011
3302,1/15/11,2.01898784,1.13E-19,15,1,2011
3303,1/16/11,1.95102752,1.09E-19,16,1,2011
3304,1/17/11,1.911384,1.07E-19,17,1,2011
3305,1/18/11,1.96518592,1.10E-19,18,1,2011
3306,1/19/11,2.32480928,1.30E-19,19,1,2011
3307,1/20/11,2.69292768,1.51E-19,20,1,2011
3308,1/21/11,2.65611584,1.49E-19,21,1,2011
3309,1/22/11,2.51453184,1.41E-19,22,1,2011
3310,1/23/11,2.34746272,1.31E-19,23,1,2011
3311,1/24/11,2.10676992,1.18E-19,24,1,2011
3312,1/25/11,2.10676992,1.18E-19,25,1,2011
3313,1/26/11,2.1096016,1.18E-19,26,1,2011
3314,1/27/11,2.05863136,1.15E-19,27,1,2011
3315,1/28/11,2.14641344,1.20E-19,28,1,2011
3316,1/29/11,2.194552,1.23E-19,29,1,2011
3317,1/30/11,2.06995808,1.16E-19,30,1,2011
3318,1/31/11,1.9963344,1.12E-19,31,1,2011
3319,2/1/11,1.92271072,1.08E-19,1,2,2011
3320,2/2/11,1.87740384,1.05E-19,2,2,2011
3321,2/3/11,1.982176,1.11E-19,3,2,2011
3322,2/4/11,2.0246512,1.13E-19,4,2,2011
3323,2/5/11,2.24552224,1.26E-19,5,2,2011
3324,2/6/11,2.63629408,1.48E-19,6,2,2011
3325,2/7/11,2.8883136,1.62E-19,7,2,2011
3326,2/8/11,2.9449472,1.65E-19,8,2,2011
3327,2/9/11,2.8599968,1.60E-19,9,2,2011
3328,2/10/11,2.7184128,1.52E-19,10,2,2011
3329,2/11/11,2.46639328,1.38E-19,11,2,2011
3330,2/12/11,2.38993792,1.34E-19,12,2,2011
3331,2/13/11,2.16057184,1.21E-19,13,2,2011
3332,2/14/11,2.12659168,1.19E-19,14,2,2011
3333,2/15/11,2.01332448,1.13E-19,15,2,2011
3334,2/16/11,1.94819584,1.09E-19,16,2,2011
3335,2/17/11,1.86324544,1.04E-19,17,2,2011
3336,2/18/11,2.06146304,1.15E-19,18,2,2011
3337,2/19/11,3.0298976,1.70E-19,19,2,2011
3338,2/20/11,3.3130656,1.86E-19,20,2,2011
3339,2/21/11,3.114848,1.74E-19,21,2,2011
3340,2/22/11,2.78354144,1.56E-19,22,2,2011
3341,2/23/11,2.52585856,1.41E-19,23,2,2011
3342,2/24/11,2.2936608,1.28E-19,24,2,2011
3343,2/25/11,2.3502944,1.32E-19,25,2,2011
3344,2/26/11,2.58249216,1.45E-19,26,2,2011
3345,2/27/11,2.52585856,1.41E-19,27,2,2011
3346,2/28/11,2.69292768,1.51E-19,28,2,2011
3347,3/1/11,3.114848,1.74E-19,1,3,2011
3348,3/2/11,3.3696992,1.89E-19,2,3,2011
3349,3/3/11,3.0015808,1.68E-19,3,3,2011
3350,3/4/11,2.76371968,1.55E-19,4,3,2011
3351,3/5/11,2.44657152,1.37E-19,5,3,2011
3352,3/6/11,2.9449472,1.65E-19,6,3,2011
3353,3/7/11,10.4205824,5.84E-19,7,3,2011
3354,3/8/11,37.661344,2.11E-18,8,3,2011
3355,3/9/11,31.431648,1.76E-18,9,3,2011
3356,3/10/11,22.5401728,1.26E-18,10,3,2011
3357,3/11/11,19.963344,1.12E-18,11,3,2011
3358,3/12/11,29.166304,1.63E-18,12,3,2011
3359,3/13/11,26.334624,1.47E-18,13,3,2011
3360,3/14/11,19.7368096,1.11E-18,14,3,2011
3361,3/15/11,15.4609728,8.66E-19,15,3,2011
3362,3/16/11,14.5265184,8.14E-19,16,3,2011
3363,3/17/11,18.6324544,1.04E-18,17,3,2011
3364,3/18/11,21.8888864,1.23E-18,18,3,2011
3365,3/19/11,29.166304,1.63E-18,19,3,2011
3366,3/20/11,22.1154208,1.24E-18,20,3,2011
3367,3/21/11,15.857408,8.88E-19,21,3,2011
3368,3/22/11,14.86632,8.33E-19,22,3,2011
3369,3/23/11,13.5637472,7.60E-19,23,3,2011
3370,3/24/11,11.468304,6.42E-19,24,3,2011
3371,3/25/11,10.0807808,5.65E-19,25,3,2011
3372,3/26/11,8.9764256,5.03E-19,26,3,2011
3373,3/27/11,8.0419712,4.50E-19,27,3,2011
3374,3/28/11,7.3906848,4.14E-19,28,3,2011
3375,3/29/11,7.1075168,3.98E-19,29,3,2011
3376,3/30/11,6.0314784,3.38E-19,30,3,2011
3377,3/31/11,5.6916768,3.19E-19,31,3,2011
3378,4/1/11,6.6261312,3.71E-19,1,4,2011
3379,4/2/11,7.7588032,4.35E-19,2,4,2011
3380,4/3/11,9.3728608,5.25E-19,3,4,2011
3381,4/4/11,9.7126624,5.44E-19,4,4,2011
3382,4/5/11,9.9391968,5.57E-19,5,4,2011
3383,4/6/11,10.1374144,5.68E-19,6,4,2011
3384,4/7/11,9.3162272,5.22E-19,7,4,2011
3385,4/8/11,8.7215744,4.88E-19,8,4,2011
3386,4/9/11,8.4667232,4.74E-19,9,4,2011
3387,4/10/11,8.636624,4.84E-19,10,4,2011
3388,4/11/11,11.3833536,6.38E-19,11,4,2011
3389,4/12/11,13.9884992,7.83E-19,12,4,2011
3390,4/13/11,12.5726592,7.04E-19,13,4,2011
3391,4/14/11,15.3193888,8.58E-19,14,4,2011
3392,4/15/11,13.7053312,7.68E-19,15,4,2011
3393,4/16/11,10.0241472,5.61E-19,16,4,2011
3394,4/17/11,23.3896768,1.31E-18,17,4,2011
3395,4/18/11,38.794016,2.17E-18,18,4,2011
3396,4/19/11,19.7934432,1.11E-18,19,4,2011
3397,4/20/11,13.592064,7.61E-19,20,4,2011
3398,4/21/11,10.7320672,6.01E-19,21,4,2011
3399,4/22/11,8.778208,4.92E-19,22,4,2011
3400,4/23/11,8.4100896,4.71E-19,23,4,2011
3401,4/24/11,11.468304,6.42E-19,24,4,2011
3402,4/25/11,10.9586016,6.14E-19,25,4,2011
3403,4/26/11,9.20296,5.15E-19,26,4,2011
3404,4/27/11,8.4667232,4.74E-19,27,4,2011
3405,4/28/11,7.5889024,4.25E-19,28,4,2011
3406,4/29/11,6.937616,3.89E-19,29,4,2011
3407,4/30/11,6.0031616,3.36E-19,30,4,2011
3408,5/1/11,5.380192,3.01E-19,1,5,2011
3409,5/2/11,4.8704896,2.73E-19,2,5,2011
3410,5/3/11,4.3607872,2.44E-19,3,5,2011
3411,5/4/11,4.0776192,2.28E-19,4,5,2011
3412,5/5/11,5.5500928,3.11E-19,5,5,2011
3413,5/6/11,5.9748448,3.35E-19,6,5,2011
3414,5/7/11,4.7572224,2.66E-19,7,5,2011
3415,5/8/11,4.389104,2.46E-19,8,5,2011
3416,5/9/11,4.105936,2.30E-19,9,5,2011
3417,5/10/11,3.7378176,2.09E-19,10,5,2011
3418,5/11/11,3.4263328,1.92E-19,11,5,2011
3419,5/12/11,3.2847488,1.84E-19,12,5,2011
3420,5/13/11,3.114848,1.74E-19,13,5,2011
3421,5/14/11,2.82884832,1.58E-19,14,5,2011
3422,5/15/11,3.0582144,1.71E-19,15,5,2011
3423,5/16/11,10.7320672,6.01E-19,16,5,2011
3424,5/17/11,11.751472,6.58E-19,17,5,2011
3425,5/18/11,10.8736512,6.09E-19,18,5,2011
3426,5/19/11,16.99008,9.52E-19,19,5,2011
